ean,pasillo,rubro,subrubro,descripcion,marca,imagen_url,nombre_supertop
7790071070417,Alimentos,Galletas y Tostadas,Tostadas y Grisines,TOSTADAS RIERA LIBRES 7 SEMILLAS X 200GR,Riera,https://supertopar.vteximg.com.br/arquivos/ids/161527/176148.jpg,Tostadas Riera Libres 7 Semillas x 200gr
7790071080317,Alimentos,Galletas y Tostadas,Tostadas y Grisines,TOSTADAS RIERA ARROZ DULCES X 150GR,Riera,https://supertopar.vteximg.com.br/arquivos/ids/161538/176161.jpg,Tostadas Riera Arroz Dulces x 150gr
7790071080416,Alimentos,Galletas y Tostadas,Tostadas y Grisines,TOSTADAS RIERA ARROZ SIN SAL X 150GR,Riera,https://supertopar.vteximg.com.br/arquivos/ids/161532/176154.jpg,Tostadas Riera Arroz Sin Sal x 150gr
7790072000130,Alimentos,Sal y Especies,Sal,SAL CELUSAL SALERO BOUQUET DE HIERBAS X 230GR,Celusal,https://supertopar.vteximg.com.br/arquivos/ids/160282/136074.jpg,Sal Celusal Salero Bouquet de Hierbasx 230gr
7790079000317,Frescos y Congelados,Fiambres y Embutidos,Salchichas,SALCHICHA FELA X 6UN,Fela,https://supertopar.vteximg.com.br/arquivos/ids/161863/804015.jpg,Salchicha Fela x 6un
7790079000904,Frescos y Congelados,Fiambres y Embutidos,Embutidos,MORTADELA FAMILIAR PALADINI X 500GR,Paladini,https://supertopar.vteximg.com.br/arquivos/ids/161970/802031.jpg,Mortadela Familiar Paladini x 500gr
7790079019173,Frescos y Congelados,Fiambres y Embutidos,Fiambre Feteado,MORTADELA CON PISTACHO FETEADO L'ABRATTO X 100GR,L'Abratto,https://supertopar.vteximg.com.br/arquivos/ids/161974/810026.jpg,Mortadela con Pistacho Feteado L'abratto x 100gr
7790079019180,Frescos y Congelados,Fiambres y Embutidos,Fiambre Feteado,LOMO HORNEADO FETEADO L'ABRATTO X 100GR,L'Abratto,https://supertopar.vteximg.com.br/arquivos/ids/161975/810027.jpg,Lomo HorneadoFeteado L'abratto x 100gr
7790079021459,Frescos y Congelados,Congelados,Papas y Bastones,PAPAS BASTON PALADINI X 700GR,Paladini,https://supertopar.vteximg.com.br/arquivos/ids/162351/811295.jpg,Papas BastonPaladini x 700gr
7790079022609,Frescos y Congelados,Fiambres y Embutidos,Fiambre Feteado,MORTADELA FETAS PALADINI X 200GR,Paladini,https://supertopar.vteximg.com.br/arquivos/ids/161982/810037.jpg,Mortadela Fetas Paladini x 200gr
7790079022616,Frescos y Congelados,Fiambres y Embutidos,Fiambre Feteado,PALETA CERDO FETEADO PALADINI X 200GR,Paladini,https://supertopar.vteximg.com.br/arquivos/ids/161981/810036.jpg,Paleta Cerdo Feteado Paladini x 200gr
7790079022623,Frescosy Congelados,Fiambres y Embutidos,Fiambre Feteado,BONDIOLA FETAS FINAS PALADINIX 120GR,Paladini,https://supertopar.vteximg.com.br/arquivos/ids/161979/810034.jpg,Bondiola Fetas Finas Paladini x 120gr
7790093095221,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO CAFAYATE ETCHART RESERVA MALBECX 750CC,Bodegas Etchart,https://supertopar.vteximg.com.br/arquivos/ids/157098/325088.jpg,Vino Cafayate Etchart Reserva Malbec x 750cc
7790093095238,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO CAFAYATE RESERVA CABERNET X 750CC,Bodegas Etchart,https://supertopar.vteximg.com.br/arquivos/ids/158238/325087.jpg,Vino Cafayate Reserva Cabernet x 750cc
7790093095245,Bebidas,Vinos y Espumantes,Vinos Blancos,VINO CAFAYATE ETCHART RESERVA TORRONTES X 750CC,Bodegas Etchart,https://supertopar.vteximg.com.br/arquivos/ids/157113/326022.jpg,Vino Cafayate Etchart Reserva Torrontes x 750cc
7790093521805,Bebidas,Vinos y Espumantes,Vinos Blancos,VINO CAFAYATE DULCE TARDIO X 750CC,Cafayate,https://supertopar.vteximg.com.br/arquivos/ids/156901/324116.jpg,Vino Cafayate Dulce Tardio x 750cc
7790093521812,Bebidas,Vinos y Espumantes,Vinos Rosados,VINO CAFAYATE ROSE X 750CC,Cafayate,https://supertopar.vteximg.com.br/arquivos/ids/156898/324111.jpg,Vino Cafayate Rose x 750cc
7790093993169,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO CAFAYATE ROBLE CABERNET X 750CC,Cafayate,https://supertopar.vteximg.com.br/arquivos/ids/156876/323297.jpg,Vino Cafayate Roble Cabernet x 750cc
7790117000019,Limpieza,Accesorios de Limpieza,Bolsas de Residuos,BOLSA DE RESIDUO ASURIN 45 X 60 X 10UN,Asurin,https://supertopar.vteximg.com.br/arquivos/ids/158673/203046.jpg,Bolsa de Residuo Asurin 45 x 60 x 10un
7790117000231,Limpieza,Accesorios de Limpieza,Bolsas de Residuos,BOLSA DE RESIDUO ASURIN ROLLO 50 X 70 X 30UN,Asurin,https://supertopar.vteximg.com.br/arquivos/ids/158678/203073.jpg,Bolsade Residuo Asurin Rollo 50 x 70 x 30un
7790117000347,Limpieza,Accesorios de Limpieza,Bolsas de Residuos,BOLSA DE RESIDUO GIGANTE 80 X 110 X 10UN,Gigante,https://supertopar.vteximg.com.br/arquivos/ids/158668/203024.jpg,Bolsa de Residuo Gigante 80 x 110 x 10un
7790117002587,Limpieza,Accesorios de Limpieza,Bolsas de Residuos,BOLSA ASURIN VERDE NORMAL X 20UN,Asurin,https://supertopar.vteximg.com.br/arquivos/ids/158681/203080.jpg,Bolsa Asurin Verde Normal x 20un
7790117002594,Limpieza,Accesorios de Limpieza,Bolsas de Residuos,BOLSA ASURIN VERDE MEDIANA X 20UN,Asurin,https://supertopar.vteximg.com.br/arquivos/ids/158684/203085.jpg,Bolsa Asurin Verde Mediana x 20un
7790117002679,Limpieza,Accesorios de Limpieza,Bolsas de Residuos,BOLSA ASURIN CONSORCIO VERDE X 10UN,Asurin,https://supertopar.vteximg.com.br/arquivos/ids/158682/203081.jpg,Bolsa Asurin Consorcio Verde x 10un
7790117003362,Limpieza,Accesoriosde Limpieza,Bolsas de Residuos,BOLSA ASURIN JARDINERA 80 X 110 X 10UN,Asurin,https://supertopar.vteximg.com.br/arquivos/ids/158677/203063.jpg,Bolsa Asurin Jardinera 80 x 110 x 10un
7790117003430,Limpieza,Accesorios de Limpieza,Franelas y Rejillas,PAÑO MULTIUSO SKAY EN ROLLO X 25UN,Skay,https://supertopar.vteximg.com.br/arquivos/ids/158773/214105.jpg,Paño Multiuso Skay en Rollo x 25un
7790117061843,Limpieza,Accesorios de Limpieza,Bolsas deResiduos,BOLSA DE RESIDUO ASURIN 50 X 65 LIMON X 20UN,Asurin,https://supertopar.vteximg.com.br/arquivos/ids/164636/203094.jpg,Bolsa de Residuo Asurin 50 x 65 Limon x 20un
7790119011242,Bebidas,Bebidas Blancas y Licores,Sidras,SIDRA SAENZ BRIONES X 750CC,Saenz Briones,https://supertopar.vteximg.com.br/arquivos/ids/163652/307171.jpg,Sidra Saenz Briones x 750cc
7790122000028,Limpieza,Cocina,Escarbadientes,PALILLERO BARRILITO X80 X 2UN,Barrilito,https://supertopar.vteximg.com.br/arquivos/ids/164673/211009.jpg,Palillero Barrilito X80 x 2un
7790122007164,Limpieza,Cocina,Escarbadientes,PALILLERO J R X 60UN,J.R.,https://supertopar.vteximg.com.br/arquivos/ids/164671/211007.jpg,Palillero J Rx 60un
7790127000030,Alimentos,Encurtidos,Aceitunas,ACEITUNAS LA SIERRITA VERDE SACHET X 100GR,La Sierrita,https://supertopar.vteximg.com.br/arquivos/ids/164329/102068.jpg,Aceitunas la Sierrita Verde Sachet x 100gr
7790127000085,Alimentos,Encurtidos,Aceitunas,ACEITUNAS VANOLI VERDE FRASCO X 200GR,Vanoli,https://supertopar.vteximg.com.br/arquivos/ids/162989/102071.jpg,Aceitunas Vanoli Verde Frasco x 200gr
7790127000160,Alimentos,Encurtidos,Encurtidos,AJIES VANOLI FRASCO X 110GR,Vanoli,https://supertopar.vteximg.com.br/arquivos/ids/159393/120094.jpg,Ajies Vanoli Frasco x 110gr
7790127000269,Alimentos,Encurtidos,Aceitunas,ACEITUNAS VANOLI VERDE DOY PACK X 180GR,Vanoli,https://supertopar.vteximg.com.br/arquivos/ids/159362/102069.jpg,Aceitunas Vanoli Verde Doy Pack x 180gr
7790127000306,Alimentos,Encurtidos,Aceitunas,ACEITUNAS VANOLI NEGRAS DOY PACK X 180GR,Vanoli,https://supertopar.vteximg.com.br/arquivos/ids/159370/102101.jpg,Aceitunas Vanoli Negras Doy Pack x 180gr
7790127000320,Alimentos,Encurtidos,Aceitunas,ACEITUNAS VANOLI VERDE DESCAROZADA DOY PACK X 140GR,Vanoli,https://supertopar.vteximg.com.br/arquivos/ids/159364/102074.jpg,Aceitunas Vanoli Verde Descarozada Doy Pack x 140gr
7790127000337,Alimentos,Encurtidos,Aceitunas,ACEITUNAS VANOLI VERDE RELLENAS DOY PACK X 180GR,Vanoli,https://supertopar.vteximg.com.br/arquivos/ids/159363/102070.jpg,Aceitunas Vanoli Verde Rellenas Doy Pack x 180gr
7790127000665,Alimentos,Encurtidos,Aceitunas,ACEITUNA VANOLI VERDE DOY PACK X 80GR,Vanoli,https://supertopar.vteximg.com.br/arquivos/ids/159367/102086.jpg,AceitunaVanoli Verde Doy Pack x 80gr
7790127012910,Alimentos,Mayonesas y Aderezos,Salsas Especiales,SALSA VANOLI RANCH X 350GR,Vanoli,https://supertopar.vteximg.com.br/arquivos/ids/159909/120319.jpg,Salsa Vanoli Ranch x 350gr
7790127731040,Alimentos,Encurtidos,Aceitunas,ACEITUNAS VERDES ENTERAS VANOLI BANDEJA X 100GR,Vanoli,https://supertopar.vteximg.com.br/arquivos/ids/159391/102236.jpg,Aceitunas Verdes Enteras Vanoli Bandeja x 100gr
7790127733679,Alimentos,Encurtidos,Aceitunas,ACEITUNAS VANOLI EN RODAJAS CON MORRON X 100GR,Vanoli,https://supertopar.vteximg.com.br/arquivos/ids/159376/102142.jpg,AceitunasVanoli en Rodajas con Morron x 100gr
7790132072206,Limpieza,Baño,Destapa Cañerias,DESINFECTANTE AYUDINDESTAPACAÑERIA X 1LT,Ayudin,https://supertopar.vteximg.com.br/arquivos/ids/158717/208019.jpg,Desinfectante Ayudin Destapacañeria x 1lt
7790139000400,Perfumeria,Cuidado Personal,Alcohol y Apositos,ALCOHOL ETILICO BIALCOHOL X 1LT,Bialcohol,https://supertopar.vteximg.com.br/arquivos/ids/161636/510026.jpg,Alcohol Etilico Bialcohol x 1lt
7790139002121,Alimentos,"Aceites, Vinagres y Acetos",Acetos,ACETO BALSAMICO FAVINCO X 500CC,Favinco,https://supertopar.vteximg.com.br/arquivos/ids/160390/140052.jpg,Aceto Balsamico Favinco x 500cc
7790139003166,Alimentos,"Aceites, Vinagres y Acetos",Vinagres,VINAGRE CASALTA ALCOHOL CLASICO X 500CC,Casalta,https://supertopar.vteximg.com.br/arquivos/ids/160397/140072.jpg,Vinagre Casalta Alcohol Clasico x 500cc
7790139003173,Alimentos,"Aceites, Vinagres y Acetos",Vinagres,VINAGRE CASALTA ALCOHOL CLASICO X 1LT,Casalta,https://supertopar.vteximg.com.br/arquivos/ids/160398/140075.jpg,Vinagre Casalta Alcohol Clasico x1lt
7790139003296,Alimentos,"Aceites, Vinagres y Acetos",Vinagres,VINAGRE CASALTA VINO X 500CC,Casalta,https://supertopar.vteximg.com.br/arquivos/ids/160403/140087.jpg,Vinagre Casalta Vino x 500cc
7790139003357,Alimentos,"Aceites, Vinagres y Acetos",Acetos,ACETO BALSAMICO CASALTA CLASICO X 400CC,Casalta,https://supertopar.vteximg.com.br/arquivos/ids/160406/140093.jpg,Aceto Balsamico Casalta Clasico x 400cc
7790139003371,Alimentos,"Aceites, Vinagres y Acetos",Acetos,ACETO BALSAMICO CASALTA MANZANA X 400CC,Casalta,https://supertopar.vteximg.com.br/arquivos/ids/160407/140094.jpg,Aceto Balsamico Casalta Manzana x 400cc
7790139003418,Alimentos,"Aceites, Vinagres y Acetos",Acetos,ACETO BALSAMICOCASALTA REDUCCION X 400CC,Casalta,https://supertopar.vteximg.com.br/arquivos/ids/160409/140096.jpg,Aceto Balsamico Casalta Reduccion x 400cc
7790139003425,Alimentos,"Aceites, Vinagres y Acetos",Acetos,ACETO BALSAMICO FAVINCO X 250CC,Favinco,https://supertopar.vteximg.com.br/arquivos/ids/160410/140098.jpg,Aceto Balsamico Favinco x 250cc
7790139003593,Alimentos,"Aceites, Vinagresy Acetos",Jugo de Limón,JUGO DE LIMON MONTE ALTO X 500CC,Monte Alto,https://supertopar.vteximg.com.br/arquivos/ids/157006/315020.jpg,Jugo de Limon Monte Alto x 500cc
7790139003609,Alimentos,"Aceites, Vinagres y Acetos",Jugo de Limón,JUGO DE LIMON MONTE ALTO X 1LT,Monte Alto,https://supertopar.vteximg.com.br/arquivos/ids/157119/315021.jpg,Jugo de Limon Monte Alto x 1lt
7790139004330,Alimentos,"Aceites, Vinagres y Acetos",Acetos,ACETO GLAZE CASALTA ORIGINAL X 250CC,Casalta,https://supertopar.vteximg.com.br/arquivos/ids/160413/140121.jpg,Aceto Glaze Casalta Original x 250cc
7790139004521,Alimentos,"Aceites, Vinagres y Acetos",Acetos,ACETO GLAZE CASALTA AHUMADO X 250CC,Casalta,https://supertopar.vteximg.com.br/arquivos/ids/160414/140122.jpg,Aceto Glaze Casalta Ahumado x 250cc
7790139004545,Hogar,Carbón y Leña,Alcoholde Quemar e Iniciadores,INICIADOR DE FUEGO PORTA EN GEL X 385CC,Porta,https://supertopar.vteximg.com.br/arquivos/ids/161581/213026.jpg,Iniciador de Fuego Porta en Gel x 385cc
7790139101022,Perfumeria,Cuidado Personal,Alcohol y Apositos,ALCOHOL BIALCOHOL 70% DESINFECTANTE X 1LT,Porta,https://supertopar.vteximg.com.br/arquivos/ids/161638/510040.jpg,Alcohol Bialcohol 70% Desinfectante x 1lt
7790139101138,Alimentos,"Aceites, Vinagres y Acetos",Vinagres,VINAGRE FAVINCO ALCOHOL X 1LT,Favinco,https://supertopar.vteximg.com.br/arquivos/ids/160417/140131.jpg,Vinagre Favinco Alcohol x 1lt
7790139101145,Alimentos,"Aceites, Vinagres y Acetos",Vinagres,VINAGRE FAVINCO ALCOHOL X 500CC,Favinco,https://supertopar.vteximg.com.br/arquivos/ids/160418/140132.jpg,Vinagre Favinco Alcohol x 500cc
7790139101152,Alimentos,"Aceites, Vinagres y Acetos",Vinagres,VINAGRE FAVINCO VINO X 1LT,Favinco,https://supertopar.vteximg.com.br/arquivos/ids/160419/140133.jpg,Vinagre Favinco Vino x 1lt
7790139102074,Alimentos,"Aceites, Vinagres y Acetos",Vinagres,VINAGRE CASALTA ARROZ X 1LT,Casalta,https://supertopar.vteximg.com.br/arquivos/ids/160422/140138.jpg,Vinagre Casalta Arroz x 1lt
7790142000725,Hogar,Mascotas,Alimento de Gato,ALIMENTO PARA GATO 9LIVES CARNE X 1KG,9 Lives,https://supertopar.vteximg.com.br/arquivos/ids/159427/103191.jpg,Alimento para Gato 9lives Carne x 1kg
7790150006375,Alimentos,Infusiones,Cafe,CAFE LA VIRGINIA MOLIDO X 1KG,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161313/172072.jpg,Cafe la Virginia Molido x 1kg
7790150037041,Alimentos,Infusiones,Cafe,CAFE LA VIRGINIA MOLIDO TOSTADO X 250GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161329/172105.jpg,Cafe la Virginia Molido Tostado x 250gr
7790150037072,Alimentos,Infusiones,Cafe,CAFE LA VIRGINIAMOLIDO TOSTADO X 500GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161324/172099.jpg,Cafe la Virginia Molido Tostado x 500gr
7790150037140,Alimentos,Infusiones,Cafe,CAFE LA VIRGINIA MOLIDO SUTIL X 250GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161333/172111.jpg,Cafe la Virginia Molido Sutil x 250gr
7790150037201,Alimentos,Infusiones,Cafe,CAFE LA VIRGINIA MOLIDO INTENSO X 250GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161334/172112.jpg,Cafe la Virginia Molido Intenso x 250gr
7790150080146,Alimentos,Infusiones,Cafe,CAFE LA VIRGINIA EN SAQUITOS 7GR X 20UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161318/172080.jpg,Cafe la Virginia en Saquitos 7gr x 20un
7790150080825,Alimentos,Infusiones,Cafe,CAPSULAS DE CAFE LA VIRGINIA EQUILIBRADO X10UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161362/173238.jpg,Capsulas de Cafe la Virginia Equilibrado x 10un
7790150080849,Alimentos,Infusiones,Cafe,CAPSULAS DE CAFE LA VIRGINIA INTENSO X 10UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161363/173239.jpg,Capsulas de Cafe la Virginia Intenso x 10un
7790150080900,Alimentos,Infusiones,Cafe,CAPSULAS DE CAFE LA VIRGINIA EXTRA INTENSO X10UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161404/173305.jpg,Capsulas de Cafe la Virginia Extra Intenso x 10un
7790150090107,Alimentos,Infusiones,Cafe,CAPSULAS DE CAFE LA VIRGINIA ESPRESSO X 10UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161365/173242.jpg,Capsulas de Cafe la Virginia Espresso x 10un
7790150090121,Alimentos,Infusiones,Cafe,CAPSULAS DE CAFE LA VIRGINIA CORTADO X 10UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161366/173243.jpg,Capsulas de Cafe la Virginia Cortado x 10un
7790150090145,Alimentos,Infusiones,Cafe,CAPSULAS DE CAFE LA VIRGINIA X 8UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161367/173244.jpg,Capsulas de Cafe la Virginia x 8un
7790150090169,Alimentos,Infusiones,Cafe,CAPSULAS DE CAFE LA VIRGINIA DULCE DE LECHE X 8UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161368/173245.jpg,Capsulas de Cafela Virginia Dulce de Leche x 8un
7790150090190,Alimentos,Infusiones,Cafe,CAPSULAS LA VIRGINIA CAPPUCCINO MOUSSE DE CHOCOLATE Y AVELLANAS X 8UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161369/173246.jpg,Capsulas laVirginia Cappuccino Mousse de Chocolate y Avellanas x 8un
7790150101490,Alimentos,Infusiones,Cafe,CAFE LA VIRGINIA SUAVE X 170GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161349/173207.jpg,Cafe la Virginia Suave x 170gr
7790150101667,Alimentos,Infusiones,Cafe,CAFE LA VIRGINIA SUAVE X 50GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161350/173208.jpg,Cafe la Virginia Suave x 50gr
7790150110386,Alimentos,Infusiones,Cafe,CAFELA VIRGINIA KALMA INSTANTANEO X 170GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161400/173299.jpg,Cafe la Virginia Kalma Instantaneo x 170gr
7790150150252,Alimentos,Infusiones,Cafe,CAFE LA VIRGINIA SELECCION TOSTADO X 170GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161401/173300.jpg,Cafe la Virginia Seleccion Tostado x 170gr
7790150160824,Alimentos,Infusiones,Cafe,CAPPUCCINO LA VIRGINIA TRADICIONAL X 275GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161354/173224.jpg,Cappuccino la Virginia Tradicionalx 275gr
7790150160923,Alimentos,Infusiones,Cafe,CAPPUCCINO LA VIRGINIA LIGHT X 100GR,LaVirginia,https://supertopar.vteximg.com.br/arquivos/ids/161355/173225.jpg,Cappuccino la Virginia Light x 100gr
7790150161029,Alimentos,Infusiones,Cafe,CAPPUCCINO LA VIRGINIA MOUSSE X 155GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161356/173226.jpg,Cappuccino la Virginia Mousse x 155gr
7790150161128,Alimentos,Infusiones,Cafe,CAPPUCCINO LA VIRGINIA VAINILLA X 155GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161357/173227.jpg,Cappuccino la Virginia Vainilla x 155gr
7790150161227,Alimentos,Infusiones,Cafe,CAPPUCCINO LA VIRGINIA DULCE DE LECHE X 155GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161358/173228.jpg,Cappuccino la Virginia Dulce de Leche x 155gr
7790150161371,Alimentos,Infusiones,Cafe,CAPPUCCINO LA VIRGINIA CORTADO X 125GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161360/173230.jpg,Cappuccino la Virginia Cortado x 125gr
7790150161500,Alimentos,Infusiones,Cafe,CAPPUCCINO LA VIRGINIA MOCHA X 125GR,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/161417/173322.jpg,Cappuccino la Virginia Mocha x 125gr
7790150211816,Alimentos,Infusiones,Te,TE LA VIRGINIA EN SAQUITOS X25UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/160319/138225.jpg,Te la Virginia en Saquitos x 25un
7790150211953,Alimentos,Infusiones,Te,TE LA VIRGINIA EN SAQUITOS X 100UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/160321/138227.jpg,Te la Virginia en Saquitos x 100un
7790150231173,Alimentos,Infusiones,Te,TE LA VIRGINIA ISLANDS HIGH POINT EN SAQUITOS X 25UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/160331/138250.jpg,Te la Virginia Islands High Point en Saquitos x 25un
7790150231258,Alimentos,Infusiones,Te,TE LA VIRGINIA ISLANDS HIGH POINT EN SAQUITOS X 50UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/160342/138267.jpg,Te laVirginia Islands High Point en Saquitos x 50un
7790150250150,Alimentos,Infusiones,Te,TE LA VIRGINIA CANELA EN SAQUITOS X 20UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/160330/138249.jpg,Te la Virginia Canela en Saquitos x 20un
7790150250327,Alimentos,Infusiones,Te,TE LA VIRGINIA ROSA MOSQUETA YMANZANILLA EN SAQUITOS X 20UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/160304/138158.jpg,Te la Virginia Rosa Mosqueta y Manzanilla en Saquitos x 20un
7790150250426,Alimentos,Infusiones,Te,TE LA VIRGINIA MANZANA CON CANELA X 20UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/160329/138248.jpg,Te la Virginia Manzana con Canela x 20un
7790150250471,Alimentos,Infusiones,Te,TE LA VIRGINIA MARACUYA X 20UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/160337/138256.jpg,Te la Virginia Maracuya x 20un
7790150250525,Alimentos,Infusiones,Te,TE LA VIRGINIA CHAI EN SAQUITOS X20UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/164326/138257.jpg,Te la Virginia Chai en Saquitos x 20un
7790150250570,Alimentos,Infusiones,Te,TE LA VIRGINIA VERDE CON JAZMIN X 20UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/160339/138258.jpg,Te la Virginia Verde con Jazmin x 20un
7790150255049,Alimentos,Infusiones,Te,TE LA VIRGINIA ROJO X 20UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/160335/138254.jpg,Te la Virginia Rojo x 20un
7790150260142,Alimentos,Infusiones,Yerba Mate,YERBA MATELITORAL CON SOBRE X 25UN,Litoral,https://supertopar.vteximg.com.br/arquivos/ids/160477/141468.jpg,Yerba Mate Litoral con Sobre x25un
7790150260241,Alimentos,Infusiones,Yerba Mate,YERBA MATE LITORAL CON SOBRE X 50UN,Litoral,https://supertopar.vteximg.com.br/arquivos/ids/160471/141453.jpg,Yerba Mate Litoral con Sobre x 50un
7790150260821,Alimentos,Infusiones,Yerba Mate,YERBA MATE LITORAL ENSAQUITO SIN SOBRE X 25UN,Litoral,https://supertopar.vteximg.com.br/arquivos/ids/160479/141485.jpg,Yerba Mate Litoral en Saquito Sin Sobre x 25un
7790150310281,Alimentos,Infusiones,Te,TE LA VIRGINIA BOLDO EN SAQUITOS X 50UN,LaVirginia,https://supertopar.vteximg.com.br/arquivos/ids/160326/138232.jpg,Te la Virginia Boldo en Saquitos x 50un
7790150340165,Alimentos,Infusiones,Te,TE LA VIRGINIA MENTAPEPERINA X 25UN,La Virginia,https://supertopar.vteximg.com.br/arquivos/ids/160312/138217.jpg,Te la Virginia Menta Peperina x 25un
